tweets	label	preprocessed
twitter tolong bantu aku cari cowo, minggu lalu ke pakansari pake baju warma ijo agak pudar, rambutnya keriting kribo gt trs dikuncir 2 kek mickey mouse, tinggi, kurus, kulit hitam manisss, gemes bgt pengen ajak foto tp keburu ujan😭	Non_R	twitter tolong bantu aku cari cowo minggu lalu ke pakansari pake baju warma ijo agak pudar rambutnya keriting kribo gt trs dikuncir 2 kek mickey mouse tinggi kurus kulit hitam manisss gemes bgt pengen ajak foto tp keburu ujan 
untuk pria berambut kribo yang sedang menyeruput kopi hitam. ehe	Non_R	untuk pria berambut kribo yang sedang menyeruput kopi hitam ehe
"Yang rambutnya keriting dipanggil kriwil, kriting, kribo dll.
Yang hitam dipanggil item, blek, dll.
Yang hidungnya gak mancung dipanggil pesek.
Yang dahinya lebar dipanggil jenong, cunong dll.
Masih banyak lah.
Intinya sejak kecil kita itu sudah RASIS"	Non_R	yang rambutnya keriting dipanggil kriwil kriting kribo dll yang hitam dipanggil item blek dll yang hidungnya gak mancung dipanggil pesek yang dahinya lebar dipanggil jenong cunong dll masih banyak lah intinya sejak kecil kita itu sudah rasis
"Tolong ya, lu maksa dia buat pernyataan maaf ke publik tuh gaguna, dia nggak salah apa"" kok. 

Plis, ga cuma orang kulit hitam aja yg punya rambut afro / kribo dan bibir tebel

Please educate yourself 🙏"	Non_R	tolong ya lu maksa dia buat pernyataan maaf ke publik tuh gaguna dia nggak salah apa kok plis ga cuma orang kulit hitam aja yg punya rambut afro kribo dan bibir tebel please educate yourself 
BADAN, ATAU PUN DIET I LOVE MY SELF BU IBU SEKALIAN MAU RAMBUT SAYA KRIBO KAYA KALIAN BILANG , MAU KULIT SAYA HITAM KAYAK KALIAN BILANG , MAU SAYA GEMUK KAYAK KALIAN BILANG INTINYA YA I LOVE MY SELF MENDING URUSIN DIRI SENDIRI GAK USAH NGURUSIN HIDUP SAYA !!!!	Non_R	badan atau pun diet i love my self bu ibu sekalian mau rambut saya kribo kaya kalian bilang mau kulit saya hitam kayak kalian bilang mau saya gemuk kayak kalian bilang intinya ya i love my self mending urusin diri sendiri gak usah ngurusin hidup saya 
" 
 
Henry dengan wajah hitam tak beraturan, Sean dengan baju compang camping, Jinny dengan rambut kribo dan Saerom yang terpental nyungsep ke pohon duren memang wajah miris.

""Sean.. mie instanmu masih ada kan?
Ayo kita makan mie instan aja.""

 
 "	Non_R	 henry dengan wajah hitam tak beraturan sean dengan baju compang camping jinny dengan rambut kribo dan saerom yang terpental nyungsep ke pohon duren memang wajah miris sean mie instanmu masih ada kan ayo kita makan mie instan aja 
Alhamdulillah Agamaku tidak mengajarkan tentang kasta, Hitam putih, kaya, Kurang berada semua sama, kriting kribo lurus tetap sama  https://twitter.com/KeeNand__/status/1275425199702200327 …	Non_R	alhamdulillah agamaku tidak mengajarkan tentang kasta hitam putih kaya kurang berada semua sama kriting kribo lurus tetap sama 
"[BREAKING] ""Saya lahir di Jakarta, dan ledekan kulit hitam, rambut kribo, sempat buat saya tidak mencintai diri sendiri. Namun saya menyadari kulit hitam itu unik. Saya harap mereka yang dulu mengejek saya bisa belajar menghargai perbedaan. Kemanusiaan tak kenal warna kulit.""  pic.twitter.com/plOmVZfBxA"	Non_R	 breaking saya lahir di jakarta dan ledekan kulit hitam rambut kribo sempat buat saya tidak mencintai diri sendiri namun saya menyadari kulit hitam itu unik saya harap mereka yang dulu mengejek saya bisa belajar menghargai perbedaan kemanusiaan tak kenal warna kulit 
"Nenek.

Sebut saja namanya ba'an,orang nya ganteng,tinggi,berkulit hitam manis.berambut keriting(tapi gak sampai kribo),bergigi gingsul dan lesung pipit yang menambah manis saat dia tersenyum.(om juga kadang2 minder temenan sama dia,tapi om berpikir kalau om ini lebih"	Non_R	nenek sebut saja namanya ba an orang nya ganteng tinggi berkulit hitam manis berambut keriting tapi gak sampai kribo bergigi gingsul dan lesung pipit yang menambah manis saat dia tersenyum om juga kadang2 minder temenan sama dia tapi om berpikir kalau om ini lebih
"...ini dtg ke rumah di kribo reza hbs diusir ormas. 😂😂
malu sih sama brewokan, muka hitam, badan gede, tp tiap org memang ada hal/kelakuan yg gak bisa dijelaskan. untukku, ya hal begitu.
bisa menikmati pilem dgn detail adalah rezeki yg agak sulit didapat di umur yg skrg."	Non_R	 ini dtg ke rumah di kribo reza hbs diusir ormas malu sih sama brewokan muka hitam badan gede tp tiap org memang ada hal kelakuan yg gak bisa dijelaskan untukku ya hal begitu bisa menikmati pilem dgn detail adalah rezeki yg agak sulit didapat di umur yg skrg 
Nakalnya suka kambuh kalau dah pakai stiker om om berjas hitam, rambut kuning kribo. 😶	Non_R	nakalnya suka kambuh kalau dah pakai stiker om om berjas hitam rambut kuning kribo 
orientasi seksual itu anugrah, sudah dibawa dari lahir, tidak bisa dipilih dan itu tidak bisa diubah. Sama seperti loe ga bisa memilih untuk terlahir kulit hitam atau putih, terlahir dengan rambut kribo atau lurus, terlahir untuk menjadi perempuan atau laki-laki.	Non_R	orientasi seksual itu anugrah sudah dibawa dari lahir tidak bisa dipilih dan itu tidak bisa diubah sama seperti loe ga bisa memilih untuk terlahir kulit hitam atau putih terlahir dengan rambut kribo atau lurus terlahir untuk menjadi perempuan atau laki laki 
Kiri baju hitam dong. Btw yg baju putih tengah rambut kribo, siapa ya?  https://twitter.com/BreRedana/status/1269210245307326464 …	Non_R	kiri baju hitam dong btw yg baju putih tengah rambut kribo siapa ya 
"Dipanggil ""keriting, kribo, hitam dan sejenisnya"". Sebenarnya ga masalah sama fisik aku, tapi mereka jadikan olokan dan julukan, itu yang menyakitkan."	Non_R	dipanggil keriting kribo hitam dan sejenisnya sebenarnya ga masalah sama fisik aku tapi mereka jadikan olokan dan julukan itu yang menyakitkan 
pengalaman yg aku alami/temui memang ngga se-extreme apa yg terjadi di US sekaran. tapi sadar ngga celetukan tentang: rambut kribo, kulit gelap/hitam, mata sipit, agama & dll., yg dikemas sebagai “candaan” itu bibit rasisme yg ujungnya menimbulkan kesenjangan...	Non_R	pengalaman yg aku alami temui memang ngga se extreme apa yg terjadi di us sekaran tapi sadar ngga celetukan tentang rambut kribo kulit gelap hitam mata sipit agama dll yg dikemas sebagai candaan itu bibit rasisme yg ujungnya menimbulkan kesenjangan 
"PLAY & Let The Fun Begin 😱
Like + RT + Click ⬇️
 https://www.reddeergames.com 
Did You see it? 🙈 pic.twitter.com/45a6EF3ixr"	Non_R	play let the fun begin like click did you see it 
"Jadi hitam dan keriting juga gak mudah di Indonesia.
Banyak orang Papua yang dianggap rendah.
Jangankan org Papua yang memang hitam banget, orang hitam dikit aja udah dipanggil ambon, kribo, dll."	Non_R	jadi hitam dan keriting juga gak mudah di indonesia banyak orang papua yang dianggap rendah jangankan org papua yang memang hitam banget orang hitam dikit aja udah dipanggil ambon kribo dll 
hitam manis kata temenku dolo, kribo, tinggi, tetannga gw dolo, baikkk, anak osis, jago volly, rumahnya deket gereja sama masjid @kribbo13	Non_R	hitam manis kata temenku dolo kribo tinggi tetannga gw dolo baikkk anak osis jago volly rumahnya deket gereja sama masjid 
Kopi hitam ga pake gula. Trus minum dengan ampasnya, di jami  tuh	Non_R	kopi hitam ga pake gula trus minum dengan ampasnya di jami tuh
Yang hitam paling bawah kok mencurigakan	Non_R	yang hitam paling bawah kok mencurigakan
"• Lahir di Jakarta 
• Besar di Bekasi & Karawang
• Ibuk orang Jateng
• Bapak orang Jateng

Sering ditanya: ""Kamu turunan Ambon ya?!"" 
Hitam legam-mata besar-kribo  https://twitter.com/bintangemon/status/1259421292576440321 …"	Non_R	 lahir di jakarta besar di bekasi karawang ibuk orang jateng bapak orang jateng sering ditanya kamu turunan ambon ya hitam legam mata besar kribo 
kribo apa yg hitam?	Non_R	kribo apa yg hitam 
disini emang rasis kok ke org Papua. gausah ngomong ttg org papua, org yg hitam atau keriting/kribo aja dikatain kok.	Non_R	disini emang rasis kok ke org papua gausah ngomong ttg org papua org yg hitam atau keriting kribo aja dikatain kok 
Tahun 2016 ayah jerom meninggal dan setelah 3hariannya jerom masuk kuliah ketika jerom pulang lagi lagi jerom melihat sosok manusia hitam rambutnya kribo tapi panjang dan besar dan matanya merah dan ia hanya melihat jerom terus karena ketahuan jerom melihatnya	Non_R	tahun 2016 ayah jerom meninggal dan setelah 3hariannya jerom masuk kuliah ketika jerom pulang lagi lagi jerom melihat sosok manusia hitam rambutnya kribo tapi panjang dan besar dan matanya merah dan ia hanya melihat jerom terus karena ketahuan jerom melihatnya
ALAN KRIBO - Cara Rambut Tetap Hitam dan Kilau Dengan Kopi Murni  https://youtu.be/hqKPJU84o4c  lewat @YouTube	Non_R	alan kribo cara rambut tetap hitam dan kilau dengan kopi murni 
"Duo kribo eta mh a, 
Album semut hitam atuh yu"	Non_R	duo kribo eta mh a album semut hitam atuh yu
"Malang kali cumi ini, sudah pun gosong, hitam putih pula fotonya dibuat. ☹️
.
#cumi #kribo #gosong #hitamputih #malang  https://www.instagram.com/p/B-fELV4BcfR/?igshid=16mz42jllg459 …"	Non_R	malang kali cumi ini sudah pun gosong hitam putih pula fotonya dibuat cumi kribo gosong hitamputih malang 
Lagi di soto kambing hitam duo kribo nih, lagi makan usus 12 jari	Non_R	lagi di soto kambing hitam duo kribo nih lagi makan usus 12 jari
Si hitam kribo bangsat	Non_R	si hitam kribo bangsat
"jika ada yg insekyur karena merasa dirinya ugly. orang"" seluruh dunia bilang kamu cantik. kulit hitam eksotis. rambut kribo unik. badan pendek cute!!

ketika ada yg percaya diri merasa dirinya cukup cantik.
netizen : apanya cantik si pendek dekil, buluk, halalalallahhh bcod"	Non_R	jika ada yg insekyur karena merasa dirinya ugly orang seluruh dunia bilang kamu cantik kulit hitam eksotis rambut kribo unik badan pendek cute ketika ada yg percaya diri merasa dirinya cukup cantik netizen apanya cantik si pendek dekil buluk halalalallahhh bcod
Iklan pantene di yutup bagus ya, kayak ngubah campaign mereka dari yang perempuan itu rambutnya harus lurus, hitam panjang. Tapi di iklan ini mereka banteng stir kalau berpenampilan menarik itu gak kenal batasan, apa lagi cuma perihal rambut pendek atau kribo.	Non_R	iklan pantene di yutup bagus ya kayak ngubah campaign mereka dari yang perempuan itu rambutnya harus lurus hitam panjang tapi di iklan ini mereka banteng stir kalau berpenampilan menarik itu gak kenal batasan apa lagi cuma perihal rambut pendek atau kribo 
"Dubes nya pasti takut dgn saibaba yg mereka anggap sebagai dewa,berwajah dekil,pendek,hitam dan rambut kribo,mereka menganggap nya dewa.. btw,gmn y kbr nya para artis & aktris muslim India,apakah mrk d bantai juga??
#SolidarityForIndiaMoslem"	Non_R	dubes nya pasti takut dgn saibaba yg mereka anggap sebagai dewa berwajah dekil pendek hitam dan rambut kribo mereka menganggap nya dewa btw gmn y kbr nya para artis aktris muslim india apakah mrk d bantai juga solidarityforindiamoslem
Rambut kribo dipopulerkan pada pertengahan 1960-an, orang2kulit hitam di Amerika mendefinisikan ulang diri mrk. Dipicu peristiwa pembunuhan tokoh HAM Afrika-Amerika, Malcolm X, pada 21 Februari 1965, mereka melancarkan sebuah “revolusi sunyi”, tanpa turun ke jalan.  pic.twitter.com/taLzwC2OXd	Non_R	rambut kribo dipopulerkan pada pertengahan 1960 an orang2kulit hitam di amerika mendefinisikan ulang diri mrk dipicu peristiwa pembunuhan tokoh ham afrika amerika malcolm x pada 21 februari 1965 mereka melancarkan sebuah revolusi sunyi tanpa turun ke jalan 
Rambut kribo mulai dipopulerkan pada pertengahan 1960-an, orang2 kulit hitam di Amerika mendefinisikan ulang diri mrka. Dipicu peristiwa pembunuhan tokoh HAM Afrika-Amerika, Malcolm X, pada 21 Februari 1965, mereka melancarkan sebuah “revolusi sunyi”, tanpa turun ke jalan.  pic.twitter.com/RjlQ28w7vC	Non_R	rambut kribo mulai dipopulerkan pada pertengahan 1960 an orang2 kulit hitam di amerika mendefinisikan ulang diri mrka dipicu peristiwa pembunuhan tokoh ham afrika amerika malcolm x pada 21 februari 1965 mereka melancarkan sebuah revolusi sunyi tanpa turun ke jalan 
Berkarya itu kga pandang rupa. Mau dia, maaf, Anda anggap jelek, hitam, kribo & lainnya, jika karyanya mampu berbicara kenapa harus membenci? Apalagi jika mannernya mendukung. Saya akan sangat mendukung!	Non_R	berkarya itu kga pandang rupa mau dia maaf anda anggap jelek hitam kribo lainnya jika karyanya mampu berbicara kenapa harus membenci apalagi jika mannernya mendukung saya akan sangat mendukung 
Gw muak lihat cara mainnya si kribo hitam, sok hebat sok jago, skill pas2an aja banyak tingkah Ngerusak permainan & serangan Juve, bola yg seharusnya buru2 di oper ke teman, ini malah di delay & di gocek2 gak jelas sehingga bola direbut sm lawan. Jual aja tuh si kribo	Non_R	gw muak lihat cara mainnya si kribo hitam sok hebat sok jago skill pas2an aja banyak tingkah ngerusak permainan serangan juve bola yg seharusnya buru2 di oper ke teman ini malah di delay di gocek2 gak jelas sehingga bola direbut sm lawan jual aja tuh si kribo
"PLAY & Let The Fun Begin 😱
Like + RT + Click ⬇️
 https://www.reddeergames.com 
Did You see it? 🙈 pic.twitter.com/45a6EF3ixr"	Non_R	play let the fun begin like click did you see it 
Selama aku sakit, entah kenapa aku bisa melihat makhluk-makhluk aneh yang ada di dalam rumah. Tapi yang sering aku lihat adalah sosok yang bentuknya sangat besar, berkulit hitam seperti arang dan berambut kribo yang menempati gudang.	Non_R	selama aku sakit entah kenapa aku bisa melihat makhluk makhluk aneh yang ada di dalam rumah tapi yang sering aku lihat adalah sosok yang bentuknya sangat besar berkulit hitam seperti arang dan berambut kribo yang menempati gudang 
Kirain belakang topeng nya itu rambut item lebar kribo gt😭 eh bukan ternyata cuma bayangan hitam	Non_R	kirain belakang topeng nya itu rambut item lebar kribo gt eh bukan ternyata cuma bayangan hitam
"Julukan nm kalian selama proses pertumbuhan

Nama asli: Muhammad Zaky Al Ghifary
SD        : Jakbel
SMP     : Upil, Jaki
SMA     : Patkay, Patung, Kayu, Singa, Leona(?)
Kuliah   : Jemb*d, Bang Is, Patkay, Kribo, Najis, Hitam
Rumah : Kakak, Bangladesh, Bolang  https://twitter.com/szasakina/status/1222534549097181184 …"	Non_R	julukan nm kalian selama proses pertumbuhan nama asli muhammad zaky al ghifary sd jakbel smp upil jaki sma patkay patung kayu singa leona kuliah jemb d bang is patkay kribo najis hitam rumah kakak bangladesh bolang 
Akutu papanya kebule2an, mamahnya wajah oriental , pramugari mantan model. Kakakku mirip banget papa. Growing up is quite hard. Karena aku tu kulit hitam, mata bulat hidung besar  rambut kriting kribo. Sering dibilang anak pungut. Awalnya itu kenapa obses sama makeup.  pic.twitter.com/bt78aiH0eu	Non_R	akutu papanya kebule2an mamahnya wajah oriental pramugari mantan model kakakku mirip banget papa growing up is quite hard karena aku tu kulit hitam mata bulat hidung besar rambut kriting kribo sering dibilang anak pungut awalnya itu kenapa obses sama makeup 
"Pernah gak d fuck rame2 sama beda2 negara beda2 kontol d satu ranjang nonstop. 
Lokal international hitam putih botak gondrong kribo tatto tinggi brewok  short athlete teen muscle pgysique bodybuilder 15_65 th.  pic.twitter.com/cy4f6MtgYX"	Non_R	pernah gak d fuck rame2 sama beda2 negara beda2 kontol d satu ranjang nonstop lokal international hitam putih botak gondrong kribo tatto tinggi brewok shoathlete teen muscle pgysique bodybuilder 15 65 th 
Mau kulit hitam, putih, sawo mateng, kuning langsat kek. Mau rambut, lurus, kribo, gelombang, panjang atau pendek. Mau badan kurus, gendut. Hijab atau non hijab yah tetep intinya kalo cakep mah cakep aja sih. Yah gacakep juga asal pede mah bagus aja, cuman ya gtu, susah pedenya.	Non_R	mau kulit hitam putih sawo mateng kuning langsat kek mau rambut lurus kribo gelombang panjang atau pendek mau badan kurus gendut hijab atau non hijab yah tetep intinya kalo cakep mah cakep aja sih yah gacakep juga asal pede mah bagus aja cuman ya gtu susah pedenya 
Yg hitam rambut kribo.. 😁	Non_R	yg hitam rambut kribo 
Semakin hitam legam...	Non_R	semakin hitam legam 
Semakin hitam legam....	Non_R	semakin hitam legam 
Kalau ketemu Blackpink, aku mau ngajak mereka bikin video tiktok ala-ala gitu deh 😆 bikin videonya pake kacamata hitam + wig kribo biar tambah kece 😃 @thebobbateagrl @alsyalpaca @hazelenaa #GA_BLACKPINKINA	Non_R	kalau ketemu blackpink aku mau ngajak mereka bikin video tiktok ala ala gitu deh bikin videonya pake kacamata hitam wig kribo biar tambah kece ga blackpinkina
"Tapi sisi lain lagi, org Korea (karena udh kebanyakan sepuh), ga semuanya siap untuk terima globalisasi. Mereka itu homogen banget.

Orang Afrika/berkulit hitam itu ga diterima di sauna. ""Mereka bisa bikin airnya kotor""

Di eskalator, rambut kribo bisa tiba2 dipegang2.

So.. well"	Non_R	tapi sisi lain lagi org korea karena udh kebanyakan sepuh ga semuanya siap untuk terima globalisasi mereka itu homogen banget orang afrika berkulit hitam itu ga diterima di sauna mereka bisa bikin airnya kotor di eskalator rambut kribo bisa tiba2 dipegang2 so well
Rambut kribo, kulit hitam beta philosophy nya nigeria mengalir dalam darah beta 🤪	Non_R	rambut kribo kulit hitam beta philosophy nya nigeria mengalir dalam darah beta 
"Liat Babe Cabita di Hitam Putih
😄 : Mak liat rambutnya dia kaya ada bayangannya gitu ga?
🙄 : Iya
😄 : Oh ya udah, tak kirain mataku yang bermasalah.

Kesimpulan : Ternyata rambut kribo itu kalo diliatin dari jauh, ada efek shadownya 👥
Bikin pusing yang liat 🤯"	Non_R	liat babe cabita di hitam putih mak liat rambutnya dia kaya ada bayangannya gitu ga iya oh ya udah tak kirain mataku yang bermasalah kesimpulan ternyata rambut kribo itu kalo diliatin dari jauh ada efek shadownya bikin pusing yang liat 
